umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,stress,botak_prob
28.0,Perempuan,Pegawai swasta,Pangkalpinang,3983376.280828127,1.0,0,44.42772041864592,160.506475454354,Deadbuoy,1.0,S1,9.0,0.5022939023137958
34.0,Perempuan,Pegawai swasta,Kendari,3718941.8404202443,1.0,0,44.54219242322167,148.04923349371248,Merpati,0.0,SMA,5.0,0.25624215559869634
55.0,Perempuan,Pegawai swasta,Padang,7816895.72412313,1.0,0,46.563865483283486,160.68741690742027,Moonsilk,0.0,S1,9.0,0.6130493307700761
26.0,Perempuan,Freelance,Tanjungselor,6851707.284744669,1.0,0,57.4372809360391,158.81951174246586,Deadbuoy,0.0,S1,3.0,0.16947829646148357
41.0,Laki-laki,Pegawai swasta,Samarinda,9789070.906008206,1.0,0,70.42658106451798,163.10311726519214,Deadbuoy,1.0,S2,3.0,0.43361468139079884
40.0,Laki-laki,Pegawai swasta,Sofifi,8153225.729941672,1.0,0,48.3785987382341,149.87657663602914,Shoulder & Head,0.0,S2,10.0,0.5919705156208611
50.0,Laki-laki,PNS,Jayapura,9514213.836235028,1.0,0,52.04500746063581,164.281292072054,Merpati,0.0,S1,1.0,0.5126648328511649
45.0,Laki-laki,Pengangguran,Pangkalpinang,12308146.473184364,1.0,0,46.629055787636766,163.63799992391208,Merpati,0.0,S1,7.0,0.9171244635366875
45.0,Laki-laki,Pegawai swasta,Pontianak,7528979.805942302,1.0,0,61.089140460808565,165.10198698537548,Pantone,1.0,SMA,2.0,0.5577873191944869
53.0,Perempuan,Freelance,Padang,6438556.536406758,1.0,0,70.90309501957935,178.5242834725414,Moonsilk,0.0,S1,7.0,0.464818890156709
44.0,Laki-laki,PNS,Palembang,6042724.041585163,1.0,0,71.20406944199017,175.1091403194228,Shoulder & Head,1.0,SMA,7.0,0.8051837153939925
27.0,Laki-laki,Freelance,Semarang,3839630.7794291116,1.0,0,52.277528336387675,173.90102304735055,Pantone,0.0,S1,8.0,0.32515213145718713
25.0,Laki-laki,Freelance,Palu,7152520.924639095,1.0,1,45.00010139091638,167.7500486056241,Pantone,0.0,SMA,10.0,0.6014892911441335
33.0,Laki-laki,PNS,Surabaya,6739550.32579761,1.0,0,59.07731135421483,,Merpati,1.0,SMA,6.0,0.6190001492880116
31.0,Perempuan,Pegawai swasta,Banda Lampung,6310684.865955919,1.0,0,50.61335058113444,153.30612061945146,Pantone,1.0,S1,2.0,0.31602261722519304
43.0,Laki-laki,Pegawai swasta,Manokwari,4162366.7998304907,1.0,0,44.019869905832564,172.77678435750084,Moonsilk,1.0,S1,6.0,0.6104488860162185
34.0,Laki-laki,Pegawai swasta,Mamuju,3407219.154966207,1.0,0,63.20012145546879,169.3724260443716,Deadbuoy,0.0,S1,1.0,0.38122127193081895
46.0,Laki-laki,Pengangguran,Banjarmasin,12324094.371457174,1.0,0,64.55294916341519,176.63355486785804,Pantone,0.0,SMA,6.0,0.8414059445879786
27.0,Laki-laki,Pegawai swasta,Tanjung Pinang,7831429.465899273,1.0,0,49.06676548944982,174.5759381022272,Moonsilk,0.0,S1,1.0,0.42897601358421517
27.0,Laki-laki,Pegawai swasta,Medan,7287000.100951367,1.0,0,44.094047566851906,158.23215128568896,Shoulder & Head,1.0,SMA,10.0,0.5543182832024584
54.0,Laki-laki,PNS,Kendari,11480805.396574143,,1,47.87812651766986,151.16530314882922,Deadbuoy,0.0,S2,7.0,0.9863143693210366
40.0,Laki-laki,PNS,Manado,8180305.848037307,1.0,0,56.078968840701236,188.9004740883064,Moonsilk,1.0,S1,8.0,0.5952888288748583
27.0,Laki-laki,PNS,Jakarta,9046919.136757625,1.0,1,67.3605186418077,166.35812408378655,Deadbuoy,1.0,S1,8.0,0.8926113328147818
32.0,Laki-laki,PNS,Denpasar,6173982.379630936,1.0,1,52.253547813389076,168.9518020446709,Moonsilk,1.0,S1,7.0,0.7467497878383396
46.0,Perempuan,Freelance,Gorontalo,4652439.947231654,1.0,1,66.0416457469191,163.42450947553039,Deadbuoy,0.0,S2,5.0,0.5457736225460597
39.0,Laki-laki,Pegawai swasta,Jakarta,20063275.593540333,1.0,0,54.10752093469214,174.54605721078536,Moonsilk,0.0,S1,8.0,
37.0,Laki-laki,Pegawai swasta,Yogyakarta,6291116.621936539,1.0,0,51.98428092742691,163.36810485941174,Moonsilk,0.0,SD,9.0,0.5835775280178512
34.0,Perempuan,Pegawai swasta,Tanjungselor,6137053.988187665,1.0,0,51.89184316788226,159.09429441002126,Merpati,1.0,SMP,8.0,0.5059500205410226
29.0,Laki-laki,PNS,,4699541.55586395,1.0,0,51.58871216640097,169.40031855544092,Deadbuoy,0.0,S1,3.0,0.3352063744863301
45.0,Laki-laki,Freelance,Jambi,4942031.599045328,1.0,0,45.302735031137956,165.51069948391523,Shoulder & Head,1.0,S1,3.0,0.4319470466741552
30.0,Laki-laki,Freelance,Kupang,8746291.408292934,1.0,0,49.359757033901886,169.50530185977948,Moonsilk,1.0,S1,4.0,0.39946824022901595
42.0,Laki-laki,Pengangguran,Kupang,9107962.94990493,1.0,0,54.388552828509695,165.8666962514558,Merpati,0.0,SMA,4.0,0.8064501031349708
32.0,Laki-laki,Pengangguran,Sofifi,5952612.907655418,1.0,0,50.40001017744817,164.36143749081145,Deadbuoy,0.0,S1,3.0,0.6982207093519573
20.0,Perempuan,,Bengkulu,4797172.34540477,1.0,0,60.289256928668976,174.7630443673532,Shoulder & Head,0.0,S1,6.0,0.42973199507772575
37.0,Laki-laki,Freelance,Jayapura,7230552.0030768635,1.0,0,48.65582221918089,173.56326071385126,Merpati,1.0,S1,10.0,0.5265105969155517
43.0,Perempuan,Freelance,Surabaya,10673036.765181676,1.0,0,49.21568742772551,169.67791060091608,Merpati,0.0,SMA,1.0,0.25922837996239223
30.0,Laki-laki,Pegawai swasta,Surabaya,3596661.465238653,1.0,0,55.16879551911747,174.30456185583682,Merpati,1.0,S1,5.0,0.5372716016904692
37.0,Laki-laki,PNS,Pontianak,22370317.578696158,1.0,0,42.43973820965853,150.5148248253013,Merpati,1.0,S1,8.0,0.8095814842478193
53.0,Laki-laki,PNS,Bandung,6873445.141492213,1.0,0,53.02935764473268,169.7925913894349,Merpati,1.0,SMP,9.0,0.9525516299696171
38.0,Perempuan,Pegawai swasta,Pangkalpinang,13031064.729042636,1.0,1,47.8371470324126,168.3826972675442,Deadbuoy,0.0,S1,4.0,0.5343135203396766
45.0,Perempuan,PNS,Serang,12272962.111900263,1.0,1,49.91532834347636,170.67945136161367,Shoulder & Head,1.0,S1,8.0,0.7825610611491012
41.0,Laki-laki,PNS,,3541743.057726309,1.0,0,56.65292463614104,176.7313368152887,Shoulder & Head,0.0,S1,10.0,0.7153421086102915
32.0,Laki-laki,Pegawai swasta,Mamuju,13130519.798887381,1.0,0,56.052176394560746,177.55795381346118,Moonsilk,0.0,SMA,1.0,0.3181708261050276
40.0,Laki-laki,PNS,Samarinda,10425552.806738997,1.0,0,54.00213131986098,179.73023259957284,Pantone,1.0,SMA,6.0,0.620577538211901
47.0,Laki-laki,PNS,Manokwari,4656356.963243534,1.0,1,50.65540773407875,177.40109366030936,Shoulder & Head,1.0,S1,1.0,0.795864135183563
52.0,Laki-laki,Pegawai swasta,Ambon,8518137.220624957,1.0,,64.21672830112611,165.5191475275414,Pantone,0.0,SMA,2.0,0.5500745121319922
46.0,Laki-laki,PNS,Jakarta,11142480.205090547,1.0,1,63.51273445092228,179.58317419151493,Deadbuoy,1.0,S3,3.0,0.8171516009511594
30.0,Perempuan,Pegawai swasta,Kendari,11235819.22687902,1.0,1,51.9443315647507,170.27365854387594,Shoulder & Head,0.0,SD,2.0,0.47772454565365213
37.0,Laki-laki,Freelance,Bandung,5873473.884753126,1.0,0,59.103653490124984,165.97871133342574,Merpati,1.0,SMA,3.0,0.3293418258251942
34.0,Perempuan,PNS,Pekanbaru,3413847.708641314,1.0,0,47.23752229377865,160.98599969740596,Merpati,1.0,S1,8.0,0.6149390061373019
43.0,Perempuan,Freelance,Sofifi,6795911.237658074,1.0,0,56.87239923921797,161.5350668169057,Merpati,1.0,S2,6.0,0.4044292103359216
52.0,Laki-laki,Freelance,Medan,9390063.913609888,1.0,0,61.48363819091831,172.81390383721435,Deadbuoy,0.0,SMA,10.0,0.5532564772016264
31.0,Laki-laki,Pegawai swasta,Padang,13894653.404559111,1.0,0,52.53469617226948,151.41855601851216,Merpati,1.0,S2,4.0,0.3674116358573273
32.0,Laki-laki,Pegawai swasta,Mamuju,11363800.466074018,1.0,0,56.460946188621286,147.86272685354655,Shoulder & Head,1.0,SMP,2.0,0.5009973981411011
33.0,Laki-laki,PNS,Mamuju,6364805.606523123,1.0,0,62.48736980377696,165.1767647248078,Merpati,0.0,S1,3.0,0.42785306625827024
30.0,Laki-laki,Pegawai swasta,Bandung,12154022.326310206,1.0,0,48.93299627663439,166.18893277099986,Shoulder & Head,1.0,S1,2.0,0.47878401639850804
47.0,Laki-laki,PNS,Surabaya,7018000.626479021,1.0,0,55.64993120710672,169.4184750732463,Deadbuoy,1.0,S1,9.0,0.729397714629369
40.0,Perempuan,PNS,Kupang,4869763.625767751,1.0,0,57.25305614866561,174.31661573302262,Deadbuoy,1.0,S1,6.0,0.5188040121064491
58.0,Laki-laki,PNS,Surabaya,6935976.497592496,1.0,0,52.16292900972514,171.90326008794483,Moonsilk,0.0,S3,10.0,0.7775957981811867
16.0,Laki-laki,Pegawai swasta,Banda Lampung,28627383.688952047,0.0,0,56.05207061666749,151.25769166881796,Merpati,0.0,S1,5.0,0.35485749321470245
50.0,Laki-laki,Freelance,Padang,3679680.1191187105,1.0,0,74.83258550909173,177.50564994493485,Moonsilk,0.0,S1,2.0,0.32391711035593296
47.0,Perempuan,PNS,Bandung,10320560.3144989,1.0,0,42.879170097974836,167.6981473424589,Pantone,0.0,S1,10.0,0.594430639106585
47.0,Laki-laki,Pegawai swasta,Ambon,6955803.5928235855,1.0,0,47.23176360074186,153.74676810958653,Deadbuoy,0.0,SMA,9.0,0.555039049103491
31.0,Laki-laki,PNS,Tanjung Pinang,14436068.304245336,1.0,0,55.176623179444064,158.48603448324965,Deadbuoy,1.0,SMA,5.0,0.6861322318903222
45.0,Laki-laki,PNS,Pangkalpinang,6797290.475031654,1.0,0,51.29994416532561,161.9040728540999,Shoulder & Head,0.0,,8.0,0.6095254349015442
41.0,Perempuan,Pegawai swasta,Pekanbaru,15581478.255419813,1.0,1,49.875518579268984,177.5181695798582,Shoulder & Head,0.0,S1,9.0,0.7734761804835929
33.0,Perempuan,Pengangguran,Ambon,13886611.946911437,1.0,0,45.8755245459287,161.09688197572945,Merpati,1.0,S1,4.0,0.7354930915452185
29.0,Laki-laki,Freelance,Jayapura,12371139.760666091,1.0,1,61.47959602691841,178.11718077352222,Deadbuoy,1.0,S1,2.0,0.6515825252605265
47.0,Perempuan,Pegawai swasta,Tanjungselor,9125483.044084322,1.0,0,49.511725231095824,167.98654102026907,,0.0,SMP,5.0,0.4567377155141756
49.0,Perempuan,Pegawai swasta,Yogyakarta,5858487.783186368,1.0,1,65.7153229516226,180.48791337966213,Merpati,0.0,SD,9.0,0.7082652357432248
37.0,Laki-laki,PNS,Mataram,7080150.361493893,1.0,0,53.83948261753228,162.0958932324082,Deadbuoy,1.0,SMP,5.0,0.5642738634217799
46.0,Perempuan,PNS,Serang,17890247.481666952,1.0,0,73.59164009457953,177.54583441296836,Shoulder & Head,,S2,2.0,0.5555628365008658
34.0,Laki-laki,Pegawai swasta,Jambi,11809389.698408017,1.0,0,49.8655854907735,185.76396808039476,Moonsilk,0.0,S1,9.0,0.4793350912082988
48.0,Laki-laki,PNS,Pekanbaru,9266350.960164003,1.0,0,44.834266409992985,167.4026830372264,Pantone,1.0,S1,9.0,0.7670956456237744
42.0,Perempuan,Pegawai swasta,Sofifi,3944759.6851746845,1.0,0,71.57162231896262,148.30382760555412,Shoulder & Head,1.0,S1,7.0,0.5718279685929719
35.0,Laki-laki,Pegawai swasta,Banda Lampung,4835322.329638287,1.0,1,63.19368400493487,156.02873248732516,Shoulder & Head,1.0,S1,4.0,0.7393463238194828
25.0,Laki-laki,PNS,Padang,14690857.296014706,1.0,0,60.23082958396519,176.4273489137798,Pantone,0.0,SMA,5.0,0.5680815644943832
,Laki-laki,Pegawai swasta,Denpasar,4730420.083756015,1.0,0,49.398411633563825,170.2789634175492,Pantone,1.0,S1,7.0,0.6533740733446548
50.0,Laki-laki,Freelance,Semarang,6559213.650075571,1.0,0,52.39696302288462,169.29882223049287,Deadbuoy,0.0,SMA,1.0,0.33931037054556173
31.0,Laki-laki,PNS,Palangkaraya,6189956.377147098,1.0,0,46.59926694431896,182.2772429942748,Shoulder & Head,0.0,S1,10.0,0.5977341509740977
35.0,Perempuan,PNS,Pontianak,8334272.194797097,1.0,0,56.41007728479306,155.34075437500078,Pantone,1.0,S1,6.0,0.546730925197334
32.0,Laki-laki,Pegawai swasta,Samarinda,15707038.912175624,1.0,0,84.42191730330703,181.53738199920608,Moonsilk,0.0,S1,6.0,0.3367986493757184
27.0,Laki-laki,Pegawai swasta,Gorontalo,5567206.074481807,1.0,1,44.69280392264172,146.07105922665497,Merpati,0.0,SMP,5.0,0.6381436347809856
40.0,Perempuan,PNS,Sofifi,6584395.530454813,1.0,0,65.56019399488503,175.69140027908045,Pantone,1.0,S1,6.0,0.49272423057749865
33.0,Perempuan,PNS,Jakarta,10160156.01836407,1.0,0,44.05701299417996,187.2122739643315,Deadbuoy,1.0,SMA,6.0,0.5965559789151724
52.0,Perempuan,PNS,Tanjungselor,6893770.6084893895,1.0,0,75.54952662983581,171.1397099276994,Deadbuoy,0.0,S3,8.0,0.6029382209391638
30.0,Laki-laki,Freelance,Serang,19604489.33981356,1.0,0,61.47107549761626,171.7827873726592,Moonsilk,0.0,S1,8.0,0.4813332361991448
41.0,Laki-laki,Pegawai swasta,Jayapura,9278635.662869558,1.0,0,48.97256954817109,174.14287914603864,Merpati,0.0,S1,2.0,
49.0,Perempuan,PNS,Mataram,9109914.001116745,1.0,0,52.647869757345866,173.40917511666984,Pantone,0.0,S1,2.0,0.42336651119936863
26.0,Laki-laki,PNS,Pangkalpinang,4025272.9617405445,1.0,1,86.53121334798942,193.90090267415235,Moonsilk,1.0,S2,5.0,0.8418187046584593
29.0,Laki-laki,Pegawai swasta,Surabaya,7193425.742793767,1.0,0,63.04021264328115,180.43707551704557,Deadbuoy,0.0,S1,5.0,0.31864399878817146
45.0,Perempuan,PNS,Palangkaraya,3442698.0175053077,1.0,0,52.680735320553076,164.09760012258783,Merpati,1.0,S1,7.0,0.6249176705101072
48.0,Perempuan,PNS,Palu,8429605.998522881,1.0,0,67.6564861866507,169.93118389718455,Deadbuoy,1.0,S1,7.0,0.5932961852689824
36.0,Laki-laki,Pegawai swasta,Manokwari,9278939.106411181,1.0,0,51.898356887228104,159.40559626904354,Merpati,0.0,SMA,7.0,0.4303106861062098
35.0,Laki-laki,Pegawai swasta,Pekanbaru,7212288.717970634,1.0,1,48.12903374319147,159.53642547377433,Merpati,1.0,S1,5.0,0.7879653013789468
46.0,Laki-laki,Pegawai swasta,Pontianak,3896351.5151936444,1.0,0,57.32967986095481,183.12074956479398,Pantone,0.0,S1,10.0,0.6214283957651068
50.0,Laki-laki,PNS,Manado,4532206.453291183,1.0,1,48.40216458891766,157.67290563061866,Deadbuoy,0.0,S1,2.0,0.7785448439496785
52.0,Laki-laki,PNS,Pekanbaru,7290266.874206481,1.0,0,45.12738356706814,150.7535652320689,Deadbuoy,1.0,S1,6.0,0.8480515481016486
34.0,Perempuan,Pegawai swasta,Pangkalpinang,6256688.891174571,1.0,0,51.31892291968385,169.38580162280599,Moonsilk,1.0,SMA,4.0,0.27603743983581186
32.0,Perempuan,Pegawai swasta,Surabaya,4245778.44895711,1.0,0,62.85784591892107,167.97681027103295,Deadbuoy,1.0,S1,4.0,0.40739539790415047
33.0,Perempuan,PNS,Pangkalpinang,9607823.482556768,1.0,0,80.7690104916224,197.1787856422167,Moonsilk,1.0,SMA,4.0,0.46838887970379184
57.0,Laki-laki,PNS,Pontianak,13552645.439948881,1.0,0,47.991308734756984,153.9308676174517,Deadbuoy,0.0,S1,7.0,0.7738810999949631
38.0,Laki-laki,Freelance,Tanjung Pinang,5819970.570026122,,1,60.85021427804048,164.46204411197618,Shoulder & Head,1.0,S2,9.0,0.3319323799307957
29.0,Perempuan,Pegawai swasta,Tanjungselor,7571911.57008447,1.0,0,69.8120419803068,175.27192639927077,Moonsilk,1.0,S1,6.0,0.44573087513161136
25.0,Perempuan,Pegawai swasta,Banda Lampung,6660752.579527019,1.0,1,55.00597887555282,151.84263500469189,Pantone,0.0,SD,4.0,0.4718040958957956
29.0,Perempuan,PNS,Palangkaraya,10006777.010395851,1.0,1,50.754373209303125,173.99713986349553,Deadbuoy,1.0,SMA,9.0,0.7534985286708008
51.0,Laki-laki,Pegawai swasta,Samarinda,3238096.545980788,1.0,1,56.66242087054002,171.19236331938194,Merpati,1.0,S1,3.0,0.868687575563019
17.0,Laki-laki,Freelance,Sofifi,7563223.490174353,0.0,0,47.587672782993636,163.81183816101014,Shoulder & Head,0.0,S1,9.0,0.3602976881765699
34.0,Laki-laki,PNS,Surabaya,6437830.057387748,1.0,0,65.3733284877613,171.28154073321966,Moonsilk,0.0,S1,9.0,0.5785152387446325
36.0,Perempuan,PNS,Sofifi,10130298.599394275,1.0,0,52.39978250655346,169.22157246506154,Moonsilk,1.0,S1,9.0,0.4898383575451233
39.0,Laki-laki,PNS,Kendari,3686840.4639400165,1.0,0,63.295786830744035,181.01825592901366,Pantone,1.0,S1,3.0,0.6007534917588833
27.0,Perempuan,PNS,Banda Lampung,10766948.77724685,1.0,0,57.53285189943465,160.95076008612642,Moonsilk,0.0,SD,3.0,0.45579519358100773
33.0,Laki-laki,PNS,Samarinda,7743629.67820364,1.0,0,52.764033857668075,177.5807192260853,Moonsilk,0.0,SMA,7.0,0.5988610334615994
42.0,Laki-laki,PNS,Jayapura,12954381.030124431,1.0,0,53.42462194257436,159.17993931426503,Moonsilk,0.0,S1,2.0,0.5692747985396982
38.0,Perempuan,PNS,Pangkalpinang,10652909.762359755,1.0,1,50.69354882347475,148.80809811564365,Moonsilk,0.0,SMA,3.0,0.6533243105719339
47.0,Laki-laki,Pegawai swasta,Denpasar,5227501.759113252,1.0,0,60.221232331358955,174.19736705130217,Moonsilk,0.0,SD,5.0,0.4970837742047092
32.0,Perempuan,PNS,Banda Lampung,24461759.077659953,1.0,1,59.98343593441887,167.6146267443721,Deadbuoy,1.0,SMA,5.0,0.7784082051852279
34.0,Laki-laki,Pegawai swasta,Palu,5031989.149206851,1.0,1,48.71220433673918,179.52114130929493,Merpati,1.0,S1,8.0,0.7945491777371635
25.0,Laki-laki,Pegawai swasta,Gorontalo,8807372.829294857,1.0,0,55.97238892969685,165.0716024716071,Deadbuoy,1.0,SMA,8.0,0.5677358078970561
56.0,Perempuan,PNS,Manado,8757460.292914135,1.0,0,45.20524666980441,163.90949892917072,Shoulder & Head,0.0,S1,9.0,0.7144028959672228
39.0,Perempuan,Freelance,Jayapura,8117920.395682678,1.0,0,50.42756609486121,156.6984414792457,Deadbuoy,1.0,S1,10.0,0.44352204508542525
46.0,Laki-laki,Pegawai swasta,Pangkalpinang,18723556.66319512,1.0,0,52.446053829840835,131.15491009941744,Pantone,0.0,S1,1.0,0.4533653481207535
40.0,Laki-laki,Freelance,Kendari,9142365.07893927,1.0,1,67.70186896178426,177.6906100269413,Shoulder & Head,1.0,S2,6.0,0.5829374510093652
33.0,Perempuan,PNS,Pekanbaru,3294727.811362497,1.0,0,57.456200914758114,176.66419753716954,Deadbuoy,0.0,SMA,6.0,0.4949861614583249
31.0,Laki-laki,Pegawai swasta,Jambi,8389549.657787737,1.0,0,60.27052260975796,153.46522574003197,Moonsilk,0.0,S1,5.0,0.4578375209345637
40.0,Laki-laki,Pegawai swasta,Yogyakarta,7690762.2802234795,1.0,0,69.93493536360641,164.13281622008597,Shoulder & Head,1.0,S1,3.0,0.46055627709001334
40.0,Laki-laki,Pegawai swasta,Makassar,3566541.59454935,1.0,0,65.45347180084174,156.54787951695894,Merpati,1.0,S1,2.0,0.42477269655458105
43.0,Laki-laki,PNS,Banda Lampung,12944545.450279126,1.0,1,51.65828634364493,167.66102793658195,Moonsilk,1.0,S1,10.0,1.0
41.0,Laki-laki,Pegawai swasta,Banda Aceh,5522168.487505106,1.0,0,60.726840227390525,155.10911311028119,Shoulder & Head,1.0,SMA,7.0,0.5925255052170593
36.0,Laki-laki,PNS,Mataram,6910021.789275266,1.0,0,47.971933273692834,161.97188872595726,Merpati,1.0,S1,7.0,0.69485263271182
45.0,Laki-laki,Pegawai swasta,Kupang,2398987.6827800437,1.0,0,85.9372148257589,190.74042580840688,Shoulder & Head,0.0,S1,1.0,0.5097858119846794
38.0,Laki-laki,Pegawai swasta,Jakarta,18961747.236250427,1.0,0,61.16894830087941,166.8306101118086,Shoulder & Head,1.0,SMA,7.0,0.6084846763083045
57.0,Laki-laki,PNS,Denpasar,4728554.55475145,1.0,0,57.18586085048028,164.1691582873505,,0.0,S1,6.0,0.6898199458230603
37.0,Laki-laki,PNS,Denpasar,5631659.168457525,1.0,0,55.69937161347982,179.86150129802616,Shoulder & Head,1.0,S1,2.0,0.49195210567653813
50.0,Laki-laki,Freelance,Mataram,3578369.951708127,1.0,,45.15271422246014,152.18189106990718,Shoulder & Head,1.0,SMA,,0.4941633293222745
51.0,Perempuan,,Palembang,5880011.984960514,1.0,1,47.68008422538687,168.79639600677365,Shoulder & Head,1.0,S2,10.0,0.9453101507031628
32.0,Laki-laki,PNS,Sofifi,8171641.080688921,1.0,0,53.02088446302652,163.44222533074,Shoulder & Head,0.0,S1,5.0,0.5131974483881596
55.0,Perempuan,PNS,Palu,15201795.34646128,1.0,0,66.59115971653762,171.12244035818983,Deadbuoy,1.0,S1,10.0,0.8038826206975429
34.0,Perempuan,Pengangguran,Sofifi,7526675.519682728,1.0,1,53.97877778893681,163.66887361083118,Deadbuoy,0.0,S1,2.0,0.7614222080796923
39.0,Laki-laki,PNS,Tanjung Pinang,9656481.57860247,1.0,0,43.76345488471738,153.773094544791,Pantone,1.0,S1,1.0,0.5422562693651326
12.0,Laki-laki,PNS,Samarinda,5597385.811995157,0.0,1,45.76925663196147,164.35607425994098,Shoulder & Head,1.0,S1,7.0,0.687101754482044
34.0,Perempuan,Pegawai swasta,Semarang,11889223.545387978,1.0,1,61.39258589362635,168.36467721581087,Moonsilk,0.0,SD,3.0,0.5031282931279207
36.0,Laki-laki,PNS,,11826360.796439435,1.0,0,60.37944201520064,169.72076690333026,Merpati,1.0,S1,2.0,0.49127790645308117
35.0,Laki-laki,Pegawai swasta,Banjarmasin,4864296.738189302,1.0,1,54.82888210776932,151.40946433221785,Deadbuoy,0.0,S1,3.0,0.5155226381909259
43.0,Laki-laki,Pegawai swasta,Ambon,10995135.938160649,1.0,0,59.089072929402334,159.1953945825501,Merpati,0.0,S2,2.0,0.4999448588604903
33.0,Laki-laki,Freelance,,9187098.596298106,1.0,0,50.460587593478756,163.363817150081,Deadbuoy,1.0,S2,6.0,0.2996264703639984
49.0,Laki-laki,Freelance,Bengkulu,7022515.585237625,1.0,0,59.51263863190871,168.3297710594452,Merpati,1.0,SMA,3.0,0.4869886539893649
44.0,Laki-laki,Pegawai swasta,Manado,16903537.30406245,1.0,,67.09504227650567,166.43535844232707,Merpati,0.0,SMA,3.0,0.5461648379582218
44.0,Perempuan,Pegawai swasta,Tanjung Pinang,3460450.8296306357,1.0,0,61.87042767870584,147.83497497411537,Deadbuoy,0.0,S1,9.0,0.5296726507573734
61.0,Laki-laki,Pegawai swasta,Padang,7533308.186158592,1.0,0,51.71181310633237,161.56264659964222,Moonsilk,1.0,SD,4.0,0.6947076805535624
26.0,Laki-laki,PNS,Serang,8681459.441703154,1.0,1,49.61579034089985,168.6118977193641,Deadbuoy,1.0,S1,8.0,0.796900993456709
33.0,Laki-laki,Freelance,Sofifi,6351419.267519365,1.0,0,85.2815813158678,186.30819367365007,Shoulder & Head,0.0,S1,4.0,0.29578571366236034
39.0,Laki-laki,Pegawai swasta,Samarinda,8293512.091414777,1.0,0,47.60665277170039,164.08239408301415,Moonsilk,0.0,SMP,10.0,0.45439772652037297
38.0,,Freelance,Tanjungselor,7120371.278875602,1.0,1,46.656138415310814,171.9895551918395,Pantone,1.0,S1,5.0,0.6144517185317889
25.0,Laki-laki,Pegawai swasta,Semarang,6077856.813341671,1.0,0,49.366690207713134,160.4162203998401,Merpati,1.0,S1,3.0,0.42231438075863936
45.0,Laki-laki,Pegawai swasta,Pangkalpinang,8341936.616365588,1.0,0,56.44475005788189,161.79972354393612,Merpati,0.0,S2,6.0,0.5191373554337332
50.0,Laki-laki,Pegawai swasta,Samarinda,4898148.347742082,1.0,0,70.7164891129887,183.01231482255042,Pantone,1.0,S1,2.0,0.5718906145796506
30.0,Laki-laki,,Bengkulu,6098079.715731682,1.0,0,47.152289927770255,179.75675259414362,Merpati,1.0,SMA,10.0,0.6123577958474753
39.0,Laki-laki,PNS,Jayapura,10215804.306325518,1.0,0,51.693184540542646,167.33734327637748,Pantone,0.0,SMA,7.0,0.4862628963395298
47.0,Laki-laki,Pegawai swasta,Banjarmasin,9224140.529807355,1.0,1,48.437824606830674,156.1250078087463,Deadbuoy,1.0,S2,8.0,0.8716859752472164
49.0,Perempuan,PNS,Palu,8001090.399749227,1.0,0,46.3587190108366,153.9435376485982,Deadbuoy,1.0,SMA,2.0,0.5098458674133282
39.0,Laki-laki,Pegawai swasta,Kendari,4801753.896994985,1.0,0,48.38617098286504,160.47663460016946,Pantone,0.0,S1,5.0,0.4313710518701646
38.0,Perempuan,Pegawai swasta,Palangkaraya,16783676.80737993,1.0,0,79.68173793736159,182.33851005879302,Merpati,1.0,SMP,5.0,0.42942416598069266
40.0,Laki-laki,PNS,Medan,12293406.558617631,1.0,0,60.02483366948043,160.9417900912188,Merpati,1.0,S1,8.0,0.6288624278168966
12.0,Laki-laki,Pegawai swasta,Semarang,13206145.741108553,0.0,0,47.20823496823977,150.07033559980803,Shoulder & Head,1.0,S1,6.0,0.40641113895654074
63.0,Perempuan,Pegawai swasta,Ambon,7455598.159219139,1.0,0,48.01401056470131,151.22539772213577,Merpati,0.0,SMP,6.0,0.5323775922108699
50.0,Laki-laki,Pegawai swasta,Kendari,4741616.456143995,1.0,0,69.07215394805361,159.58771955501638,Shoulder & Head,1.0,S1,8.0,0.5551778691875774
45.0,Laki-laki,PNS,Palembang,10373933.405514693,1.0,,53.650138154300414,149.5203648961513,Pantone,1.0,S1,4.0,0.6568627611342673
34.0,Laki-laki,Pegawai swasta,Makassar,5565458.57565156,1.0,0,56.08409935420235,159.0049135529657,Moonsilk,1.0,S3,2.0,0.5338424701974132
38.0,Laki-laki,PNS,Surabaya,8064908.493113401,1.0,0,72.27315694069368,184.44661159807455,Shoulder & Head,1.0,SMA,5.0,0.5954743827430924
47.0,Perempuan,Freelance,Gorontalo,5349066.098446738,1.0,0,51.81139968174506,159.77801398137947,Moonsilk,1.0,S1,4.0,0.36233545513915455
36.0,Laki-laki,PNS,Jambi,8911968.666624464,1.0,0,46.47666276205881,145.00233131191803,Merpati,0.0,S1,10.0,0.6525161465886853
32.0,Perempuan,Pegawai swasta,Palangkaraya,12732288.55419126,1.0,1,53.93271203475136,177.1143976246624,Merpati,1.0,SMA,2.0,0.5676577099728368
19.0,Laki-laki,Pegawai swasta,Samarinda,10048962.592341628,0.0,0,67.5358318275307,188.94327312534597,Merpati,1.0,S1,8.0,0.3912031775427535
